代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
001122,鹏华弘利混合A,PHHLHHA,2021-11-01,1.4182,1.5260,0.29,0.18,0.52,1.60,5.24,9.45,23.21,35.75,5.33,55.79,2015-03-12,1,9.4483,1.50%,0.15%,1,0.15%,1,42.54
001121,东方睿鑫热点挖掘混合C,DFRXRDWJHHC,2021-11-01,1.2926,1.2926,0.31,-1.88,0.91,0.37,22.31,58.58,130.66,147.53,37.77,29.26,2015-04-15,1,59.1795,,0.00%,,,,105.01
001120,东方睿鑫热点挖掘混合A,DFRXRDWJHHA,2021-11-01,1.3916,1.3916,0.32,-1.86,0.97,0.59,22.81,59.86,134.39,157.23,38.70,39.16,2015-04-15,1,60.4575,1.20%,0.12%,1,0.12%,1,116.86
001118,华宝事件驱动混合,HBSJQDHH,2021-11-01,1.1050,1.1050,-0.09,0.55,3.46,-0.09,0.36,7.18,56.52,93.52,-0.54,10.50,2015-04-08,1,2.0657,1.50%,0.15%,1,0.15%,1,44.26
001117,中欧精选定期开放混合A,ZOJXDQKFHHA,2021-11-01,1.8950,1.8950,-0.26,-1.04,2.27,1.61,-3.86,13.75,59.11,153.34,-1.04,89.50,2015-03-18,1,15.0751,1.50%,0.15%,1,0.15%,1,142.64
001116,广发聚安混合C,GFJAHHC,2021-11-01,1.3410,1.5910,0.15,0.22,0.45,0.52,0.60,4.85,21.78,28.40,2.92,67.31,2015-03-25,1,4.0467,,0.00%,,,,44.13
001115,广发聚安混合A,GFJAHHA,2021-11-01,1.37,1.7840,0.15,0.22,0.51,0.59,0.81,5.22,22.60,29.85,3.24,94.83,2015-03-25,1,4.4343,1.20%,0.12%,1,0.12%,1,47.04
001113,南方大数据100A,NFDSJ100A,2021-11-01,1.2497,1.2497,-0.12,-1.27,2.37,2.43,24,29.69,96.68,113.73,24.50,24.97,2015-04-24,1,20.7001,1.20%,0.12%,1,0.12%,1,33.71
001112,东方红中国优势混合,DFHZGYSHH,2021-11-01,2.3950,2.3950,0.93,-0.50,1.40,1.44,-10.90,-3.43,29.32,77.28,-11.98,139.50,2015-04-07,1,-0.4534,1.50%,0.15%,1,0.15%,1,128.53
001106,华商健康生活混合,HSJKSHHH,2021-11-01,1.8140,1.8640,-1.73,-0.27,8.36,1.45,23.91,40.29,103.82,170.75,20.61,88.44,2015-03-17,1,34.5525,1.50%,0.15%,1,0.15%,1,115.44
001105,信达澳银转型创新股票,XDAYZXCXGP,2021-11-01,1.1580,1.1580,-0.94,-1.45,-3.42,-8.46,-1.28,9.76,62.18,96.60,-6.01,15.80,2015-04-15,1,10.8675,1.50%,0.15%,1,0.15%,1,74.66
001104,华安新丝路主题股票A,HAXSLZTGPA,2021-11-01,2.50,2.6090,-1.92,-1.92,-2.08,-4.54,-9.45,11.80,83.98,195.95,-3.96,161.62,2015-04-09,1,13.2321,1.50%,0.15%,1,0.15%,1,201.41
001103,前海开源工业革命4.0混合,QHKYGYGM40HH,2021-11-01,2.1440,2.2690,0.99,0.66,2.10,-1.24,-1.38,6.35,35.61,109.17,-2.01,139.05,2015-03-27,1,5.3293,1.50%,0.15%,1,0.15%,1,129.19
001102,前海开源国家比较优势混合A,QHKYGJBJYSHHA,2021-11-01,3.4350,3.4350,-1.74,-3.16,-0.58,-12.08,-12.97,8.63,98.21,200,-11.03,243.50,2015-05-08,1,9.8623,1.50%,0.15%,1,0.15%,1,207.80
001097,华泰柏瑞积极优选股票,HTBRJJYXGP,2021-11-01,1.1150,1.1150,0.09,2.20,5.59,0.09,26.27,34.82,72.07,112.79,20.67,11.50,2015-03-26,1,23.1039,1.50%,0.15%,1,0.15%,1,78.97
001092,广发生物科技指数(QDII),GFSWKJZSQDII,2021-10-29,1.2540,1.2540,-0.40,0.97,-2.79,-4.64,0.80,11.57,23.18,30.76,1.62,25.40,2015-03-30,1,5.8524,1.30%,0.13%,1,0.13%,1,55.39
001088,华宝国策导向混合,HBGCDXHH,2021-11-01,1.1940,1.1940,0.08,0.17,4.01,2.49,13.61,31.64,85.69,113.60,14.92,19.40,2015-05-08,1,27.6387,1.50%,0.15%,1,0.15%,1,47.23
001087,华富恒利债券C,HFHLZQC,2021-11-01,1.1660,1.1870,0.09,0,1.22,3.19,4.20,6.58,12.53,17.42,4.20,18.83,2015-08-31,1,4.8094,,0.00%,,,,14.59
001086,华富恒利债券A,HFHLZQA,2021-11-01,1.20,1.2440,0.08,0,1.35,3.27,4.44,7.05,15.79,21.43,4.62,24.71,2015-08-31,1,5.2258,0.80%,0.08%,1,0.08%,1,19.68
001076,易方达改革红利混合,YFDGGHLHH,2021-11-01,1.7880,1.7880,-0.06,-0.45,1.82,4.93,-10.69,2.11,54.67,136.20,-15.22,78.80,2015-04-23,1,6.2757,1.50%,0.15%,1,0.15%,1,149.03
001075,宝盈转型动力混合,BYZXDLHH,2021-11-01,1.0940,1.0940,0.55,1.58,5.80,-3.01,18.14,22.78,56.73,100.37,8.96,9.40,2015-04-29,1,14.9727,1.50%,0.15%,1,0.15%,1,41.89
001074,华泰柏瑞量化驱动混合A,HTBRLHQDHHA,2021-11-01,1.5472,1.5472,0.02,-1.68,-1.07,1.26,0.81,8.89,40.20,73.30,2.20,54.72,2015-03-24,1,6.0627,1.50%,0.15%,1,0.15%,1,71.09
001072,华安智能装备主题股票A,HAZNZBZTGPA,2021-11-01,2.5680,2.6210,1.78,2.03,3.34,-4.75,24.54,39.57,118.74,217.43,26.69,169.88,2015-04-24,1,29.1935,1.50%,0.15%,1,0.15%,1,169.34
001071,华安媒体互联网混合A,HAMTHLWHHA,2021-11-01,3.0830,3.0830,-0.19,0.75,5.47,5.91,11.38,35.64,78.52,213.31,29.10,208.30,2015-05-15,1,28.9688,1.50%,0.15%,1,0.15%,1,166.93
001070,建信信息产业股票,JXXXCYGP,2021-11-01,3.38,3.38,0.21,0.21,2.27,0.45,29.50,55.55,133.10,265.80,31.77,238,2015-03-24,1,47.4545,1.50%,0.15%,1,0.15%,1,189.38
001069,华泰柏瑞消费成长混合,HTBRXFCZHH,2021-11-01,3.0120,3.0120,-2.24,-3.34,-8.28,-10.09,9.13,24.72,115.76,252.69,11.06,201.20,2015-05-20,1,26.6986,1.50%,0.15%,1,0.15%,1,153.96
001068,华融新锐灵活配置混合,HRXRLHPZHH,2021-11-01,1.1350,1.1350,0.27,-0.09,1.61,2.53,-0.35,-1.48,11.38,33.53,-5.73,13.50,2015-04-15,1,-3.7479,1.20%,0.12%,1,0.12%,1,25.14
001067,鹏华弘盛混合A,PHHSHHA,2021-11-01,1.5270,1.5270,0.02,-0.10,0.26,0.57,0.67,5.37,18.02,30.85,3.25,52.70,2015-02-25,1,5.7545,1.50%,0.15%,1,0.15%,1,36.99
001064,广发中证环保ETF联接A,GFZZHBETFLJA,2021-11-01,1.3855,1.3855,-0.62,1.68,7.17,15.22,52.15,82.04,155.53,184.50,52.69,38.55,2015-03-25,1,66.6367,1.20%,0.12%,1,0.12%,1,77.26
001063,华夏收益债券(QDII)C,HXSYZQQDIIC,2021-10-29,1.2230,1.4180,-0.16,-1.61,-3.85,-3.09,-1.92,-0.33,-7.14,2.15,-2.47,44.22,2012-12-07,1,0.8936,0.00%,0.00%,,0.00%,0,7.56
001061,华夏收益债券(QDII)A,HXSYZQQDIIA,2021-10-29,1.2640,1.4660,-0.16,-1.56,-3.73,-2.92,-1.71,0.08,-6.37,3.39,-2.09,49.49,2012-12-07,1,1.2628,0.80%,0.08%,1,0.08%,1,9.82
001060,前海开源高端装备制造混合,QHKYGDZBZZHH,2021-11-01,2.0760,2.0760,1.47,1.62,3.75,2.98,6.52,11.73,38.22,86.52,9.21,107.60,2015-03-27,1,6.4914,1.50%,0.15%,1,0.15%,1,98.47
001058,华夏理财30天债券B,HXLC30TZQB,2021-11-01,1.0247,1.0247,0.01,0.04,0.16,0.51,1.14,,,,1.97,2.47,2012-10-24,1,,0.00%,0.00%,,0.00%,0,
001057,华夏理财30天债券A,HXLC30TZQA,2021-11-01,1.0227,1.0227,0.02,0.04,0.15,0.45,1.02,,,,1.77,2.27,2012-10-24,1,,0.00%,0.00%,,0.00%,0,
001056,北信瑞丰健康生活,BXRFJKSH,2021-11-01,1.8810,1.8810,0.70,2.73,9.23,12.10,46.50,52.80,106.25,154.88,37.90,88.10,2015-03-27,1,38.0686,1.50%,0.15%,1,0.15%,1,90.19
001054,工银新金融股票A,GYXJRGPA,2021-11-01,3.4360,3.4360,-0.46,-0.12,4.25,6.64,17.07,59.59,177.54,286.94,28.59,243.60,2015-03-19,1,59.0735,1.50%,0.15%,1,0.15%,1,234.24
001053,南方创新经济,NFCXJJ,2021-11-01,2.7190,2.7190,-1.09,-1.77,-1.88,-6.14,-5.20,8.37,84.97,157.73,-5.82,171.90,2015-03-24,1,7.8958,1.50%,0.15%,1,0.15%,1,176.60
001052,华夏中证500ETF联接A,HXZZ500ETFLJA,2021-11-01,0.7968,0.7968,0.52,-0.56,-0.60,4.10,9.62,16.90,44.61,67.39,11.88,-20.32,2015-05-05,1,10.9556,1.20%,0.12%,1,0.12%,1,16.32
001051,华夏上证50ETF联接A,HXSZ50ETFLJA,2021-11-01,1.1395,1.1395,-0.47,-1.80,1.64,3.75,-5.29,0.10,10.85,34.06,-9.21,13.95,2015-03-17,1,-1.5617,1.20%,0.12%,1,0.12%,1,51.13
001050,汇添富成长多因子量化策略股票,HTFCZDYZLHCLGP,2021-11-01,1.9050,1.9050,0.21,-2.01,-2.41,3.03,5.31,16.02,66.52,115.99,12.86,90.50,2015-02-16,1,13.0157,1.50%,0.15%,1,0.15%,1,61.85
001048,富国新兴产业股票,FGXXCYGP,2021-11-01,2.0530,2.0530,-1.53,-1.77,0.05,-1.49,2.34,22.86,68.14,106.96,6.15,105.30,2015-03-12,1,21.0006,1.50%,0.15%,1,0.15%,1,83.63
001047,光大国企改革股票,GDGQGGGP,2021-11-01,1.91,1.91,0.53,1.76,4.83,4.09,-0.88,1.76,54.03,100.63,-8.31,91,2015-03-25,1,-5.0978,1.50%,0.15%,1,0.15%,1,99.17
001045,华夏可转债增强债券A,HXKZZZQZQA,2021-11-01,1.6630,1.6630,0.91,-0.06,-0.06,1.03,3.55,20.33,63.68,88.76,5.19,66.30,2016-09-27,1,18.6197,0.80%,0.08%,1,0.08%,1,66.30
001044,嘉实新消费股票,JSXXFGP,2021-11-01,2.4320,2.5020,-0.25,0.37,3.62,2.88,-6.78,5.92,59.89,116.51,-3.76,154.83,2015-03-23,1,2.0763,1.50%,0.15%,1,0.15%,1,155.85
001043,工银美丽城镇股票A,GYMLCZGPA,2021-11-01,2.7450,2.7450,-0.58,-1.37,-1.40,-0.76,0.59,26.03,106.55,193.27,10.33,174.50,2015-03-26,1,27.9432,1.50%,0.15%,1,0.15%,1,198.05
001042,华夏领先股票,HXLXGP,2021-11-01,0.8720,0.8720,0.23,2.47,6.99,-6.03,-1.13,15.34,53.79,87.93,-0.23,-12.80,2015-05-15,1,7.7608,1.50%,0.15%,1,0.15%,1,12.81
001040,新华策略精选股票,XHCLJXGP,2021-11-01,2.2629,2.2629,-0.78,-4.51,-4.18,-2.39,-5.26,3.05,86.71,169.07,-0.27,126.29,2015-03-31,1,2.0645,1.50%,0.15%,1,0.15%,1,129.27
001039,嘉实先进制造股票,JSXJZZGP,2021-11-01,2.3390,2.3390,-0.43,0.09,3.50,4,20.13,42.97,149.09,257.10,25.69,133.90,2015-04-24,1,39.9401,1.50%,0.15%,1,0.15%,1,178.45
001037,国投瑞银锐意改革混合,GTRYRYGGHH,2021-11-01,1.5490,1.7690,-0.51,0.32,-0.58,2.04,10.17,32.56,117.98,211.66,15.94,82.01,2015-03-31,1,28.5390,1.50%,0.15%,1,0.15%,1,96.13
001036,嘉实企业变革股票,JSQYBGGP,2021-11-01,1.8690,1.8690,-0.21,1.08,1.25,-4.74,1.25,17.47,77.32,145.92,5.89,86.90,2015-02-12,1,14.9117,1.50%,0.15%,1,0.15%,1,97.99
001033,华夏安康债券C,HXAKZQC,2021-11-01,1.5330,1.6930,0.20,0.13,-0.78,0,2.54,6.61,16.05,22.44,0.39,75.20,2012-09-11,1,5.7479,0.00%,0.00%,,0.00%,0,30.91
001031,华夏安康债券A,HXAKZQA,2021-11-01,1.5780,1.7380,0.19,0.06,-0.75,0,2.67,6.91,16.72,23.57,0.64,80.07,2012-09-11,1,6.0729,0.80%,0.08%,1,0.08%,1,32.94
001030,天弘云端生活优选,THYDSHYX,2021-11-01,1.4155,1.4155,-0.63,-1.41,-1.32,1.69,-11.16,11.15,55.58,128.86,-5.75,41.55,2015-03-17,1,15.6416,1.50%,0.15%,1,0.15%,1,89.16
001028,华安物联网主题股票,HAWLWZTGP,2021-11-01,1.5020,1.5020,0.47,0.94,3.37,1.97,23.01,31.99,89.17,175.60,21.03,50.20,2015-03-17,1,22.6700,1.50%,0.15%,1,0.15%,1,85.66
001027,前海开源中证大农业指数增强,QHKYZZDNYZSZQ,2021-11-01,1.37,1.37,-0.07,0.15,2.16,9.08,-2.07,4.18,43.61,116.77,-2.42,37,2015-02-13,1,-3.2562,1.20%,0.12%,1,0.12%,1,68.72
001023,华夏亚债中国指数C,HXYZZGZSC,2021-11-01,1.1860,1.3960,0.17,0.42,-0.17,0.17,2.51,4.86,7.24,11.88,3.85,42.97,2011-05-25,1,4.9734,0.00%,0.00%,,0.00%,0,13.05
001021,华夏亚债中国指数A,HXYZZGZSA,2021-11-01,1.2380,1.45,0.24,0.49,-0.08,0.32,2.74,5.27,8.17,13.35,4.21,48.81,2011-05-25,1,5.3846,0.80%,0.08%,1,0.08%,1,15.38
001018,易方达新经济混合,YFDXJJHH,2021-11-01,4.1830,4.1830,0.72,0.05,2.80,3.62,21.25,46.67,130.60,221.03,25.88,318.30,2015-02-12,1,40.8081,1.50%,0.15%,1,0.15%,1,227.31
001017,泰达改革动力混合A,TDGGDLHHA,2021-11-01,2.0820,2.3120,-0.83,-3.07,-2.72,-1.42,-3.38,10.23,56.19,109.10,-2.37,146.14,2015-02-13,1,9.8413,1.50%,0.15%,1,0.15%,1,69.17
001016,华夏沪深300指数增强C,HXHS300ZSZQC,2021-11-01,2.0160,2.0160,-0.44,-1.85,0.95,2.75,-0.25,12.25,39.81,75.30,1.51,101.60,2015-02-10,1,10.1567,,0.00%,,,,72.16
001015,华夏沪深300指数增强A,HXHS300ZSZQA,2021-11-01,2.0850,2.0850,-0.43,-1.88,0.97,2.86,0,12.82,41.26,77.90,1.96,108.50,2015-02-10,1,10.6562,1.20%,0.12%,1,0.12%,1,76.55
001013,华夏希望债券C,HXXWZQC,2021-11-01,1.2530,1.7830,0.08,0,0.32,0.08,3.47,6.73,12.38,20.87,4.50,102.51,2008-03-10,1,6.3830,0.00%,0.00%,,0.00%,0,17.70
001011,华夏希望债券A,HXXWZQA,2021-11-01,1.2860,1.8360,0.08,0,0.31,0.16,3.63,7.08,13.10,21.93,4.72,111.04,2008-03-10,1,6.6501,1.00%,0.10%,1,0.10%,1,19.51
001009,上投摩根安全战略股票,STMGAQZLGP,2021-11-01,2.1992,2.4458,-1.42,-1.19,-0.06,-0.80,12.35,33.52,112.52,244.32,13.43,149.29,2015-02-26,1,30.1386,1.50%,0.15%,1,0.15%,1,172.74
001008,工银国企改革股票,GYGQGGGP,2021-11-01,2.5270,2.5270,-0.35,-1.94,1.16,1.08,8.64,38.77,109.02,167.12,10.25,152.70,2015-01-27,1,41.2716,1.50%,0.15%,1,0.15%,1,176.48
001007,国联安鑫安灵活配置混合,GLAXALHPZHH,2021-11-01,0.9660,2.0780,-1.82,-1.21,-2.90,-1.25,-12.53,-0.93,57.22,151.89,-11.45,138.60,2015-01-26,1,3.1716,0.70%,0.07%,1,0.07%,1,110.59
001004,新华稳健回报混合发起式,XHWJHBHHFQS,2021-11-01,1.4595,1.4595,-1.42,-0.75,0.65,-3.36,-15.15,-4.61,48.47,89.55,-14.10,45.95,2015-05-29,1,-3.0839,1.20%,0.12%,1,0.12%,1,80.41
001003,华夏债券C,HXZQC,2021-11-01,1.2930,2.1430,0.23,0.08,0.08,1.09,3.61,7.30,21.45,29.70,4.70,149.21,2006-04-03,1,5.7424,0.00%,0.00%,,0.00%,0,29.36
001001,华夏债券A/B,HXZQAB,2021-11-01,1.3150,2.2050,0.15,0.08,0.08,1.15,3.71,7.61,22.13,30.84,4.86,200.91,2002-10-23,1,6.0680,1.00%,0.10%,1,0.10%,1,31.37
001000,中欧明睿新起点混合,ZOMRXQDHH,2021-11-01,2.5930,2.5930,-1.52,1.01,7.24,-0.61,24.36,47.16,137.67,258.64,24.66,159.30,2015-01-29,1,40.9742,1.50%,0.15%,1,0.15%,1,161.13
000998,南方双元C,NFSYC,2021-11-01,1.2690,1.2950,0.16,0.40,0.40,1.20,3.42,6.37,15.26,21.09,5.93,30.12,2015-02-10,1,5.7934,,0.00%,,,,17.39
000997,南方双元A,NFSYA,2021-11-01,1.2960,1.3220,0.15,0.47,0.39,1.25,3.68,6.75,16.23,22.50,6.23,32.89,2015-02-10,1,6.1881,0.80%,0.08%,1,0.08%,1,19.56
000996,中银新动力股票,ZYXDLGP,2021-11-01,1.3680,1.3680,-1.65,-1.72,1.41,-1.44,-2.49,16.33,82.16,168.76,-1.65,36.80,2015-02-13,1,16.2945,1.50%,0.15%,1,0.15%,1,58.15
000995,建信睿盈灵活配置混合C,JXRYLHPZHHC,2021-11-01,1.5730,1.5730,-1.13,-0.82,1.68,-4.61,-1.44,15.92,65.06,91.13,2.95,57.30,2015-02-03,1,17.3621,0.00%,0.00%,,0.00%,0,66.10
000994,建信睿盈灵活配置混合A,JXRYLHPZHHA,2021-11-01,1.6710,1.6710,-1.12,-0.83,1.77,-4.41,-1.07,16.85,67.77,95.90,3.66,67.10,2015-02-03,1,18.3168,1.50%,0.15%,1,0.15%,1,72.80
000993,华宝稳健回报混合,HBWJHBHH,2021-11-01,1.7780,1.7780,-0.95,-0.39,3.86,4.96,4.90,29.12,120.32,160.70,4.90,77.80,2015-03-27,1,27.7978,1.50%,0.15%,1,0.15%,1,88.55
000991,工银战略转型股票A,GYZLZXGPA,2021-11-01,3.5560,3.5560,0.48,-1.19,-1.55,2.04,8.15,26.23,164.78,270.80,15.68,255.60,2015-02-16,1,26.0454,1.50%,0.15%,1,0.15%,1,244.91
000988,嘉实全球互联网股票人民币,JSQQHLWGPRMB,2021-10-29,2.3780,2.3780,0.93,5.13,9.99,8.19,5.83,3.03,57.80,89.48,6.30,137.80,2015-04-15,1,-5.3677,1.50%,0.15%,1,0.15%,1,121.21
000986,太平灵活配置,TPLHPZ,2021-11-01,0.9360,0.9360,-0.53,-1.37,2.18,-8.77,-8.95,1.30,29.64,49.76,-11.95,-6.40,2015-02-10,1,-3.3441,1.50%,0.15%,1,0.15%,1,29.28
000985,嘉实逆向策略股票,JSNXCLGP,2021-11-01,2.7970,2.7970,1.05,3.13,6.84,6.55,27.43,46.36,124.30,241.51,31.38,179.70,2015-02-02,1,34.9336,1.50%,0.15%,1,0.15%,1,154.50
000979,景顺长城沪港深精选股票,JSCCHGSJXGP,2021-11-01,1.5620,1.5620,0.06,-2.31,-1.70,4.06,-1.26,8.32,34.42,59.88,5.33,56.20,2015-04-15,1,8.8033,1.50%,0.15%,1,0.15%,1,75.51
000978,景顺长城量化精选股票,JSCCLHJXGP,2021-11-01,1.94,1.9930,0.52,-2.27,-3.10,1.52,10.98,25.08,60.86,83.36,19.83,102.22,2015-02-04,1,21.6034,1.50%,0.15%,1,0.15%,1,45.58
000977,长城环保主题混合,CCHBZTHH,2021-11-01,2.8375,2.8375,0.64,0.63,5.60,3.69,14,24.48,160.01,272.23,13.91,183.75,2015-04-08,1,15.6192,1.50%,0.15%,1,0.15%,1,196.19
000976,长城新兴产业混合,CCXXCYHH,2021-11-01,2.8862,2.8862,0.37,-0.99,0.47,6.40,21.43,30.50,124.92,189.92,24.94,188.62,2015-02-17,1,21.4506,1.50%,0.15%,1,0.15%,1,146.89
000975,MSCI中国A股国际通联接A,MSCIZGAGGJTLJA,2021-11-01,1.4477,1.6135,-0.21,-1.10,0.96,3.95,3.53,15.18,46.23,85.32,3.49,66.41,2015-02-12,1,13.1324,1.20%,0.12%,1,0.12%,1,74.07
000974,安信消费医药股票,AXXFYYGP,2021-11-01,1.6830,1.7430,-0.12,-1.87,-2.15,-7.98,-16.60,-5.93,20.39,46.99,-13.91,75.38,2015-03-19,1,-4.0759,1.50%,0.15%,1,0.15%,1,55.07
000973,新华增盈回报债券,XHZYHBZQ,2021-11-01,1.2965,1.4957,0.28,-0.36,-0.06,1.17,0.36,3.97,14.89,25.11,1.05,53.26,2015-01-16,1,3.6392,0.80%,0.08%,1,0.08%,1,36.35
000972,新华万银策略灵活配置混合,XHWYCLLHPZHH,2021-11-01,1.3824,1.3824,-1.04,-0.17,2.68,-2.15,-1.82,-7.96,21.16,45.21,-9.88,38.24,2015-04-10,1,-12.4167,1.50%,0.15%,1,0.15%,1,39.07
000971,诺安新经济股票,NAXJJGP,2021-11-01,1.7670,1.7670,-2.59,-3.23,-0.73,-1.01,1.38,23.31,90,201.02,2.73,76.70,2015-01-26,1,24.0891,1.50%,0.15%,1,0.15%,1,63.76
000969,前海开源大安全混合,QHKYDAQHH,2021-11-01,2.3390,2.3390,1.30,1.21,3.31,3.86,7.54,33.73,119.01,157.03,15.68,133.90,2015-02-06,1,27.1905,1.50%,0.15%,1,0.15%,1,101.29
000968,广发养老指数A,GFYLZSA,2021-11-01,1.1151,1.1151,-0.01,-0.41,-0.18,-3.34,-16.77,-12.51,16.64,35.10,-12.77,11.51,2015-02-13,1,-14.4904,1.20%,0.12%,1,0.12%,1,12.21
000967,华泰柏瑞创新动力混合,HTBRCXDLHH,2021-11-01,3.6030,3.6030,-0.33,1.15,6,-0.55,25.58,32.32,117.70,187.32,19.66,260.26,2015-02-06,1,22.9318,1.50%,0.15%,1,0.15%,1,218.85
000966,中邮核心科技创新灵活配置混合,ZYHXKJCXLHPZHH,2021-11-01,1.9420,1.9420,-0.56,0.10,5.14,-1.17,26.85,35.24,104.64,142.45,19.07,94.20,2015-02-11,1,26.5636,1.50%,0.15%,1,0.15%,1,101.04
000965,汇丰晋信新动力混合,HFJXXDLHH,2021-11-01,1.5995,1.5995,-1.53,-0.38,-0.42,-5.74,5.27,8.95,70.81,147.03,-1.13,59.95,2015-02-11,1,7.2788,1.50%,0.15%,1,0.15%,1,76.49
000963,兴业多策略混合,XYDCLHH,2021-11-01,2.1530,2.1530,0.98,-0.92,2.33,10.75,4.62,14.10,52.59,95.73,7.76,115.30,2015-01-23,1,8.2275,1.50%,0.15%,1,0.15%,1,60.43
000962,天弘中证500ETF联接A,THZZ500ETFLJA,2021-11-01,1.2838,1.2838,0.52,-0.58,-0.58,4.48,10.23,18.33,49.70,75.79,13.09,28.38,2015-01-20,1,12.4692,1.00%,0.10%,1,0.10%,1,21.96
000961,天弘沪深300ETF联接A,THHS300ETFLJA,2021-11-01,1.5678,1.5678,-0.35,-1.72,0.49,1.94,-2.64,6.33,29.47,63.65,-3.80,56.78,2015-01-20,1,5.1724,1.00%,0.10%,1,0.10%,1,59.82
000960,招商医药健康产业股票,ZSYYJKCYGP,2021-11-01,2.8840,2.8840,-2.67,-5.07,-9.34,-9.88,-17.41,-6.24,75.43,186.40,-5.78,188.40,2015-01-30,1,0.3854,1.50%,0.15%,1,0.15%,1,170.04
000955,南方产业活力,NFCYHL,2021-11-01,1.7420,1.7420,-0.11,0.58,3.69,-3.06,-7.73,-1.58,50.30,100.69,-7.34,74.20,2015-01-27,1,-7.4709,1.50%,0.15%,1,0.15%,1,31.57
000954,国泰睿吉灵活配置混合C,GTRJLHPZHHC,2021-11-01,1.0530,1.2970,-0.09,0,0.77,1.54,4.67,9.84,33.34,51.21,7.40,32.99,2015-04-22,1,8.9058,,0.00%,,,,30
000953,国泰睿吉灵活配置混合A,GTRJLHPZHHA,2021-11-01,1.0540,1.3620,-0.09,0,0.86,1.54,4.67,9.93,33.70,51.86,7.60,39.92,2015-04-22,1,9.0936,1.50%,0.15%,1,0.15%,1,31.75
000952,中银慧享中短利率债债券B,ZYHXZDLLZZQB,2021-11-01,1,1,-0.02,-0.05,-0.20,-0.56,-0.68,-0.22,,,-0.78,0,2017-03-09,1,-0.0399,,0.00%,,,,
000951,中银慧享中短利率债债券A,ZYHXZDLLZZQA,2021-11-01,1,1,-0.02,-0.05,-0.20,-0.56,-0.68,-0.12,,,-0.64,0,2017-03-09,1,0.0500,,0.00%,,,,
000950,易方达沪深300非银联接A,YFDHS300FYLJA,2021-11-01,0.9707,0.9707,0.61,-3.98,-0.94,5.20,-4.24,-11.66,-4.31,22.64,-17.07,-2.93,2015-01-22,1,-16.1627,1.00%,0.10%,1,0.10%,1,23.42
000948,华夏沪港通恒生ETF联接A,HXHGTHSETFLJA,2021-11-01,1.1687,1.1687,-0.42,-3.09,0.64,-1.93,-10.38,3.03,-7.88,0.40,-6.62,16.87,2015-01-13,1,2.8930,1.20%,0.12%,1,0.12%,1,15.05
000946,华夏医疗健康混合C,HXYLJKHHC,2021-11-01,2.4470,2.4470,-3.32,-4.71,-10.46,-13.47,-14.53,0.37,54,92.37,-4.30,144.70,2015-02-02,1,4.5327,,0.00%,,,,75.79
000945,华夏医疗健康混合A,HXYLJKHHA,2021-11-01,2.5310,2.5310,-3.29,-4.71,-10.44,-13.35,-14.29,0.88,55.56,95.29,-3.87,153.10,2015-02-02,1,5.0682,1.20%,0.12%,1,0.12%,1,80.27
000944,工银中高等级信用债债券B,GYZGDJXYZZQB,2021-11-01,1.1774,1.1774,0.06,0.38,0.45,0.48,1.99,4.07,6.79,11.17,3.43,17.74,2015-12-02,1,3.8646,,0.00%,,,,13.43
000943,工银中高等级信用债债券A,GYZGDJXYZZQA,2021-11-01,1.2071,1.2071,0.07,0.38,0.48,0.57,2.21,4.49,7.66,12.55,3.78,20.71,2015-12-02,1,4.2803,0.80%,0.08%,1,0.08%,1,15.84
000942,广发信息技术联接A,GFXXJSLJA,2021-11-01,1.3098,1.3098,1.82,2.02,2.35,-6.42,8.67,1.35,31.08,79.52,1.58,30.98,2015-01-29,1,-4.2797,1.20%,0.12%,1,0.12%,1,16.88
000940,富国中小盘精选混合,FGZXPJXHH,2021-11-01,3.1970,3.1970,-0.50,-1.36,-0.62,-6.44,6.60,18.76,121.25,220.34,9.19,219.70,2015-01-23,1,17.1522,1.50%,0.15%,1,0.15%,1,176.56
000939,中银研究精选灵活配置混合A,ZYYJJXLHPZHHA,2021-11-01,0.9980,2.0450,-1.87,-2.82,-0.99,-3.11,-1.49,18.80,101.37,216.48,1.38,135.43,2014-12-23,1,21.6317,1.50%,0.15%,1,0.15%,1,132.29
000936,博时产业新动力混合A,BSCYXDLHHA,2021-11-01,2.8630,2.8890,0.46,0.25,2.54,-2.95,-1.21,8.41,76.18,116.73,-2.32,192.09,2015-01-26,1,3.9779,1.50%,0.15%,1,0.15%,1,142.60
000935,浙商汇金转型成长,ZSHJZXCZ,2021-11-01,1.3220,1.4720,-0.75,-0.15,2.64,-2.15,2.72,15.56,65.87,105.92,0.15,42.30,2014-12-30,1,14.8825,1.50%,0.15%,1,0.15%,1,73.72
000934,国富大中华精选混合,GFDZHJXHH,2021-10-29,2.6270,2.6270,-0.30,-2.78,0.34,-3.38,-6.51,12.07,80.18,132.89,2.54,162.70,2015-02-03,1,14.4890,1.50%,0.15%,1,0.15%,1,162.44
000933,前海开源睿远稳健增利混合C,QHKYRYWJZLHHC,2021-11-01,1.3120,1.5570,-0.15,-0.23,0.15,1.31,2.66,6.15,19.49,36.34,3.47,60.48,2015-01-14,1,6.3260,,0.00%,,,,43.41
